LON,LAT,GAP
-80.0,-3.0,285.29
-80.0,-2.875,284.00
-80.0,-2.75,282.68
-80.0,-2.625,281.33
-80.0,-2.5,279.94
-80.0,-2.375,278.53
-80.0,-2.25,277.09
-80.0,-2.125,275.63
-80.0,-2.0,274.13
-80.0,-1.875,272.60
-80.0,-1.75,271.04
-80.0,-1.625,269.45
-80.0,-1.5,267.83
-80.0,-1.375,266.19
-80.0,-1.25,264.51
-80.0,-1.125,262.81
-80.0,-1.0,261.08
-80.0,-0.875,259.31
-80.0,-0.75,257.52
-80.0,-0.625,255.70
-80.0,-0.5,253.86
-80.0,-0.375,251.98
-80.0,-0.25,250.07
-80.0,-0.125,248.14
-80.0,0.0,246.17
-80.0,0.125,244.17
-80.0,0.25,242.15
-80.0,0.375,240.08
-80.0,0.5,237.98
-80.0,0.625,235.85
-80.0,0.75,233.67
-80.0,0.875,231.45
-80.0,1.0,229.18
-80.0,1.125,226.87
-80.0,1.25,224.49
-80.0,1.375,222.06
-80.0,1.5,219.56
-80.0,1.625,216.98
-80.0,1.75,214.16
-80.0,1.875,209.78
-80.0,2.0,205.39
-80.0,2.125,200.99
-80.0,2.25,196.56
-80.0,2.375,192.10
-80.0,2.5,187.58
-80.0,2.625,183.01
-80.0,2.75,178.34
-80.0,2.875,173.58
-80.0,3.0,168.71
-80.0,3.125,162.77
-80.0,3.25,156.62
-80.0,3.375,150.50
-80.0,3.5,144.39
-80.0,3.625,138.31
-80.0,3.75,132.25
-80.0,3.875,126.25
-80.0,4.0,120.33
-80.0,4.125,114.53
-80.0,4.25,108.89
-80.0,4.375,103.44
-80.0,4.5,98.46
-80.0,4.625,102.31
-80.0,4.75,105.95
-80.0,4.875,109.37
-80.0,5.0,112.57
-80.0,5.125,115.54
-80.0,5.25,118.29
-80.0,5.375,120.82
-80.0,5.5,123.16
-80.0,5.625,125.30
-80.0,5.75,127.28
-80.0,5.875,129.08
-80.0,6.0,130.74
-80.0,6.125,132.26
-80.0,6.25,133.65
-80.0,6.375,134.92
-80.0,6.5,136.09
-80.0,6.625,137.15
-80.0,6.75,138.13
-80.0,6.875,139.02
-80.0,7.0,139.83
-80.0,7.125,140.56
-80.0,7.25,141.23
-80.0,7.375,141.84
-80.0,7.5,142.39
-80.0,7.625,142.87
-80.0,7.75,143.31
-80.0,7.875,143.69
-80.0,8.0,144.03
-80.0,8.125,144.32
-80.0,8.25,144.56
-80.0,8.375,144.76
-80.0,8.5,144.91
-80.0,8.625,145.02
-80.0,8.75,145.09
-80.0,8.875,145.12
-80.0,9.0,145.11
-80.0,9.125,145.05
-80.0,9.25,144.95
-80.0,9.375,144.80
-80.0,9.5,144.61
-80.0,9.625,144.37
-80.0,9.75,144.08
-80.0,9.875,143.74
-80.0,10.0,143.34
-80.0,10.125,142.89
-80.0,10.25,142.37
-80.0,10.375,141.79
-80.0,10.5,141.14
-80.0,10.625,140.41
-80.0,10.75,139.59
-80.0,10.875,138.68
-80.0,11.0,137.68
-80.0,11.125,136.56
-80.0,11.25,135.32
-80.0,11.375,133.95
-80.0,11.5,132.43
-80.0,11.625,130.74
-80.0,11.75,128.87
-80.0,11.875,132.02
-80.0,12.0,135.40
-80.0,12.125,139.02
-80.0,12.25,142.91
-80.0,12.375,147.08
-80.0,12.5,151.55
-80.0,12.625,156.35
-80.0,12.75,161.47
-80.0,12.875,166.90
-80.0,13.0,172.62
-80.0,13.125,178.57
-80.0,13.25,184.70
-80.0,13.375,190.92
-80.0,13.5,197.13
-80.0,13.625,203.26
-80.0,13.75,209.20
-80.0,13.875,214.90
-79.875,-3.0,284.91
-79.875,-2.875,283.58
-79.875,-2.75,282.23
-79.875,-2.625,280.84
-79.875,-2.5,279.43
-79.875,-2.375,277.98
-79.875,-2.25,276.50
-79.875,-2.125,274.99
-79.875,-2.0,273.45
-79.875,-1.875,271.88
-79.875,-1.75,270.28
-79.875,-1.625,268.64
-79.875,-1.5,266.97
-79.875,-1.375,265.28
-79.875,-1.25,263.55
-79.875,-1.125,261.79
-79.875,-1.0,260.00
-79.875,-0.875,258.18
-79.875,-0.75,256.33
-79.875,-0.625,254.45
-79.875,-0.5,252.54
-79.875,-0.375,250.60
-79.875,-0.25,248.63
-79.875,-0.125,246.63
-79.875,0.0,244.60
-79.875,0.125,242.53
-79.875,0.25,240.44
-79.875,0.375,238.30
-79.875,0.5,236.14
-79.875,0.625,233.93
-79.875,0.75,231.68
-79.875,0.875,229.39
-79.875,1.0,227.06
-79.875,1.125,224.67
-79.875,1.25,222.23
-79.875,1.375,219.73
-79.875,1.5,217.17
-79.875,1.625,214.53
-79.875,1.75,210.98
-79.875,1.875,206.44
-79.875,2.0,201.93
-79.875,2.125,197.41
-79.875,2.25,192.90
-79.875,2.375,188.38
-79.875,2.5,183.84
-79.875,2.625,179.25
-79.875,2.75,174.61
-79.875,2.875,169.91
-79.875,3.0,164.08
-79.875,3.125,158.01
-79.875,3.25,152.06
-79.875,3.375,146.18
-79.875,3.5,140.37
-79.875,3.625,134.62
-79.875,3.75,128.92
-79.875,3.875,123.30
-79.875,4.0,117.78
-79.875,4.125,112.38
-79.875,4.25,107.12
-79.875,4.375,102.04
-79.875,4.5,97.16
-79.875,4.625,100.12
-79.875,4.75,103.55
-79.875,4.875,106.80
-79.875,5.0,109.86
-79.875,5.125,112.72
-79.875,5.25,115.38
-79.875,5.375,117.86
-79.875,5.5,120.15
-79.875,5.625,122.28
-79.875,5.75,124.23
-79.875,5.875,126.04
-79.875,6.0,127.70
-79.875,6.125,129.23
-79.875,6.25,130.64
-79.875,6.375,131.93
-79.875,6.5,133.12
-79.875,6.625,134.20
-79.875,6.75,135.20
-79.875,6.875,136.11
-79.875,7.0,136.94
-79.875,7.125,137.70
-79.875,7.25,138.39
-79.875,7.375,139.02
-79.875,7.5,139.58
-79.875,7.625,140.08
-79.875,7.75,140.53
-79.875,7.875,140.93
-79.875,8.0,141.27
-79.875,8.125,141.57
-79.875,8.25,141.82
-79.875,8.375,142.02
-79.875,8.5,142.18
-79.875,8.625,142.29
-79.875,8.75,142.35
-79.875,8.875,142.38
-79.875,9.0,142.36
-79.875,9.125,142.29
-79.875,9.25,142.18
-79.875,9.375,142.02
-79.875,9.5,141.81
-79.875,9.625,141.55
-79.875,9.75,141.24
-79.875,9.875,140.88
-79.875,10.0,140.46
-79.875,10.125,139.97
-79.875,10.25,139.43
-79.875,10.375,138.81
-79.875,10.5,138.13
-79.875,10.625,137.36
-79.875,10.75,136.51
-79.875,10.875,135.56
-79.875,11.0,134.52
-79.875,11.125,133.36
-79.875,11.25,132.08
-79.875,11.375,130.67
-79.875,11.5,129.11
-79.875,11.625,128.35
-79.875,11.75,131.35
-79.875,11.875,134.55
-79.875,12.0,137.95
-79.875,12.125,141.57
-79.875,12.25,145.42
-79.875,12.375,149.53
-79.875,12.5,153.91
-79.875,12.625,158.55
-79.875,12.75,163.46
-79.875,12.875,168.63
-79.875,13.0,174.02
-79.875,13.125,179.61
-79.875,13.25,185.32
-79.875,13.375,191.11
-79.875,13.5,196.89
-79.875,13.625,202.59
-79.875,13.75,208.16
-79.875,13.875,213.54
-79.75,-3.0,284.55
-79.75,-2.875,283.20
-79.75,-2.75,281.81
-79.75,-2.625,280.40
-79.75,-2.5,278.95
-79.75,-2.375,277.46
-79.75,-2.25,275.94
-79.75,-2.125,274.39
-79.75,-2.0,272.81
-79.75,-1.875,271.19
-79.75,-1.75,269.54
-79.75,-1.625,267.86
-79.75,-1.5,266.15
-79.75,-1.375,264.40
-79.75,-1.25,262.62
-79.75,-1.125,260.80
-79.75,-1.0,258.96
-79.75,-0.875,257.08
-79.75,-0.75,255.17
-79.75,-0.625,253.23
-79.75,-0.5,251.26
-79.75,-0.375,249.25
-79.75,-0.25,247.22
-79.75,-0.125,245.15
-79.75,0.0,243.06
-79.75,0.125,240.92
-79.75,0.25,238.76
-79.75,0.375,236.56
-79.75,0.5,234.33
-79.75,0.625,232.05
-79.75,0.75,229.74
-79.75,0.875,227.39
-79.75,1.0,224.98
-79.75,1.125,222.53
-79.75,1.25,220.03
-79.75,1.375,217.47
-79.75,1.5,214.85
-79.75,1.625,212.16
-79.75,1.75,207.78
-79.75,1.875,203.10
-79.75,2.0,198.45
-79.75,2.125,193.84
-79.75,2.25,189.26
-79.75,2.375,184.69
-79.75,2.5,180.12
-79.75,2.625,175.55
-79.75,2.75,170.95
-79.75,2.875,165.13
-79.75,3.0,159.04
-79.75,3.125,153.15
-79.75,3.25,147.41
-79.75,3.375,141.80
-79.75,3.5,136.29
-79.75,3.625,130.86
-79.75,3.75,125.52
-79.75,3.875,120.26
-79.75,4.0,115.11
-79.75,4.125,110.08
-79.75,4.25,105.18
-79.75,4.375,100.43
-79.75,4.5,95.87
-79.75,4.625,98.10
-79.75,4.75,101.34
-79.75,4.875,104.43
-79.75,5.0,107.35
-79.75,5.125,110.10
-79.75,5.25,112.67
-79.75,5.375,115.08
-79.75,5.5,117.33
-79.75,5.625,119.41
-79.75,5.75,121.35
-79.75,5.875,123.14
-79.75,6.0,124.80
-79.75,6.125,126.33
-79.75,6.25,127.74
-79.75,6.375,129.04
-79.75,6.5,130.24
-79.75,6.625,131.34
-79.75,6.75,132.36
-79.75,6.875,133.29
-79.75,7.0,134.14
-79.75,7.125,134.91
-79.75,7.25,135.62
-79.75,7.375,136.25
-79.75,7.5,136.83
-79.75,7.625,137.35
-79.75,7.75,137.81
-79.75,7.875,138.21
-79.75,8.0,138.57
-79.75,8.125,138.87
-79.75,8.25,139.12
-79.75,8.375,139.33
-79.75,8.5,139.48
-79.75,8.625,139.60
-79.75,8.75,139.66
-79.75,8.875,139.68
-79.75,9.0,139.65
-79.75,9.125,139.57
-79.75,9.25,139.45
-79.75,9.375,139.28
-79.75,9.5,139.06
-79.75,9.625,138.78
-79.75,9.75,138.46
-79.75,9.875,138.07
-79.75,10.0,137.63
-79.75,10.125,137.12
-79.75,10.25,136.55
-79.75,10.375,135.91
-79.75,10.5,135.19
-79.75,10.625,134.40
-79.75,10.75,133.52
-79.75,10.875,132.54
-79.75,11.0,131.46
-79.75,11.125,130.27
-79.75,11.25,128.97
-79.75,11.375,127.53
-79.75,11.5,127.74
-79.75,11.625,130.62
-79.75,11.75,133.66
-79.75,11.875,136.88
-79.75,12.0,140.28
-79.75,12.125,143.88
-79.75,12.25,147.70
-79.75,12.375,151.73
-79.75,12.5,156.00
-79.75,12.625,160.49
-79.75,12.75,165.21
-79.75,12.875,170.14
-79.75,13.0,175.25
-79.75,13.125,180.51
-79.75,13.25,185.88
-79.75,13.375,191.30
-79.75,13.5,196.71
-79.75,13.625,202.07
-79.75,13.75,207.32
-79.75,13.875,212.41
-79.625,-3.0,284.23
-79.625,-2.875,282.85
-79.625,-2.75,281.43
-79.625,-2.625,279.98
-79.625,-2.5,278.49
-79.625,-2.375,276.97
-79.625,-2.25,275.42
-79.625,-2.125,273.83
-79.625,-2.0,272.20
-79.625,-1.875,270.54
-79.625,-1.75,268.85
-79.625,-1.625,267.12
-79.625,-1.5,265.35
-79.625,-1.375,263.55
-79.625,-1.25,261.71
-79.625,-1.125,259.85
-79.625,-1.0,257.94
-79.625,-0.875,256.01
-79.625,-0.75,254.04
-79.625,-0.625,252.04
-79.625,-0.5,250.00
-79.625,-0.375,247.94
-79.625,-0.25,245.84
-79.625,-0.125,243.71
-79.625,0.0,241.55
-79.625,0.125,239.35
-79.625,0.25,237.12
-79.625,0.375,234.85
-79.625,0.5,232.55
-79.625,0.625,230.22
-79.625,0.75,227.84
-79.625,0.875,225.42
-79.625,1.0,222.96
-79.625,1.125,220.45
-79.625,1.25,217.89
-79.625,1.375,215.27
-79.625,1.5,212.60
-79.625,1.625,209.44
-79.625,1.75,204.54
-79.625,1.875,199.70
-79.625,2.0,194.94
-79.625,2.125,190.24
-79.625,2.25,185.59
-79.625,2.375,180.99
-79.625,2.5,176.42
-79.625,2.625,171.87
-79.625,2.75,165.98
-79.625,2.875,159.72
-79.625,3.0,153.80
-79.625,3.125,148.12
-79.625,3.25,142.64
-79.625,3.375,137.32
-79.625,3.5,132.12
-79.625,3.625,127.02
-79.625,3.75,122.03
-79.625,3.875,117.12
-79.625,4.0,112.32
-79.625,4.125,107.64
-79.625,4.25,103.07
-79.625,4.375,98.65
-79.625,4.5,94.38
-79.625,4.625,96.23
-79.625,4.75,99.29
-79.625,4.875,102.22
-79.625,5.0,105.01
-79.625,5.125,107.65
-79.625,5.25,110.13
-79.625,5.375,112.47
-79.625,5.5,114.66
-79.625,5.625,116.70
-79.625,5.75,118.60
-79.625,5.875,120.37
-79.625,6.0,122.02
-79.625,6.125,123.54
-79.625,6.25,124.95
-79.625,6.375,126.26
-79.625,6.5,127.47
-79.625,6.625,128.58
-79.625,6.75,129.60
-79.625,6.875,130.54
-79.625,7.0,131.40
-79.625,7.125,132.19
-79.625,7.25,132.90
-79.625,7.375,133.55
-79.625,7.5,134.14
-79.625,7.625,134.67
-79.625,7.75,135.14
-79.625,7.875,135.55
-79.625,8.0,135.91
-79.625,8.125,136.22
-79.625,8.25,136.47
-79.625,8.375,136.68
-79.625,8.5,136.84
-79.625,8.625,136.95
-79.625,8.75,137.01
-79.625,8.875,137.02
-79.625,9.0,136.99
-79.625,9.125,136.91
-79.625,9.25,136.78
-79.625,9.375,136.59
-79.625,9.5,136.36
-79.625,9.625,136.07
-79.625,9.75,135.73
-79.625,9.875,135.32
-79.625,10.0,134.86
-79.625,10.125,134.34
-79.625,10.25,133.74
-79.625,10.375,133.08
-79.625,10.5,132.34
-79.625,10.625,131.52
-79.625,10.75,130.61
-79.625,10.875,129.61
-79.625,11.0,128.51
-79.625,11.125,127.30
-79.625,11.25,125.98
-79.625,11.375,127.07
-79.625,11.5,129.84
-79.625,11.625,132.75
-79.625,11.75,135.81
-79.625,11.875,139.03
-79.625,12.0,142.42
-79.625,12.125,145.99
-79.625,12.25,149.76
-79.625,12.375,153.71
-79.625,12.5,157.87
-79.625,12.625,162.22
-79.625,12.75,166.76
-79.625,12.875,171.48
-79.625,13.0,176.34
-79.625,13.125,181.32
-79.625,13.25,186.39
-79.625,13.375,191.50
-79.625,13.5,196.60
-79.625,13.625,201.66
-79.625,13.75,206.62
-79.625,13.875,211.46
-79.5,-3.0,283.94
-79.5,-2.875,282.53
-79.5,-2.75,281.08
-79.5,-2.625,279.60
-79.5,-2.5,278.08
-79.5,-2.375,276.52
-79.5,-2.25,274.93
-79.5,-2.125,273.30
-79.5,-2.0,271.63
-79.5,-1.875,269.93
-79.5,-1.75,268.18
-79.5,-1.625,266.40
-79.5,-1.5,264.59
-79.5,-1.375,262.74
-79.5,-1.25,260.85
-79.5,-1.125,258.93
-79.5,-1.0,256.97
-79.5,-0.875,254.97
-79.5,-0.75,252.94
-79.5,-0.625,250.88
-79.5,-0.5,248.79
-79.5,-0.375,246.66
-79.5,-0.25,244.49
-79.5,-0.125,242.30
-79.5,0.0,240.07
-79.5,0.125,237.81
-79.5,0.25,235.51
-79.5,0.375,233.18
-79.5,0.5,230.82
-79.5,0.625,228.42
-79.5,0.75,225.98
-79.5,0.875,223.50
-79.5,1.0,220.98
-79.5,1.125,218.42
-79.5,1.25,215.80
-79.5,1.375,213.14
-79.5,1.5,210.42
-79.5,1.625,206.31
-79.5,1.75,201.22
-79.5,1.875,196.24
-79.5,2.0,191.36
-79.5,2.125,186.58
-79.5,2.25,181.89
-79.5,2.375,177.27
-79.5,2.5,172.71
-79.5,2.625,166.62
-79.5,2.75,160.06
-79.5,2.875,153.99
-79.5,3.0,148.30
-79.5,3.125,142.90
-79.5,3.25,137.72
-79.5,3.375,132.71
-79.5,3.5,127.84
-79.5,3.625,123.09
-79.5,3.75,118.44
-79.5,3.875,113.88
-79.5,4.0,109.42
-79.5,4.125,105.07
-79.5,4.25,100.83
-79.5,4.375,96.71
-79.5,4.5,92.73
-79.5,4.625,94.48
-79.5,4.75,97.38
-79.5,4.875,100.16
-79.5,5.0,102.82
-79.5,5.125,105.35
-79.5,5.25,107.75
-79.5,5.375,110.01
-79.5,5.5,112.13
-79.5,5.625,114.13
-79.5,5.75,115.99
-79.5,5.875,117.74
-79.5,6.0,119.36
-79.5,6.125,120.87
-79.5,6.25,122.28
-79.5,6.375,123.58
-79.5,6.5,124.78
-79.5,6.625,125.90
-79.5,6.75,126.93
-79.5,6.875,127.87
-79.5,7.0,128.74
-79.5,7.125,129.54
-79.5,7.25,130.26
-79.5,7.375,130.92
-79.5,7.5,131.51
-79.5,7.625,132.05
-79.5,7.75,132.52
-79.5,7.875,132.94
-79.5,8.0,133.31
-79.5,8.125,133.62
-79.5,8.25,133.88
-79.5,8.375,134.08
-79.5,8.5,134.24
-79.5,8.625,134.35
-79.5,8.75,134.41
-79.5,8.875,134.42
-79.5,9.0,134.38
-79.5,9.125,134.29
-79.5,9.25,134.15
-79.5,9.375,133.96
-79.5,9.5,133.71
-79.5,9.625,133.41
-79.5,9.75,133.05
-79.5,9.875,132.64
-79.5,10.0,132.16
-79.5,10.125,131.62
-79.5,10.25,131.01
-79.5,10.375,130.32
-79.5,10.5,129.57
-79.5,10.625,128.73
-79.5,10.75,127.80
-79.5,10.875,126.78
-79.5,11.0,125.67
-79.5,11.125,124.45
-79.5,11.25,126.33
-79.5,11.375,129.00
-79.5,11.5,131.80
-79.5,11.625,134.73
-79.5,11.75,137.79
-79.5,11.875,141.01
-79.5,12.0,144.39
-79.5,12.125,147.92
-79.5,12.25,151.63
-79.5,12.375,155.51
-79.5,12.5,159.55
-79.5,12.625,163.77
-79.5,12.75,168.15
-79.5,12.875,172.67
-79.5,13.0,177.31
-79.5,13.125,182.05
-79.5,13.25,186.86
-79.5,13.375,191.70
-79.5,13.5,196.54
-79.5,13.625,201.34
-79.5,13.75,206.06
-79.5,13.875,210.67
-79.375,-3.0,283.69
-79.375,-2.875,282.25
-79.375,-2.75,280.77
-79.375,-2.625,279.26
-79.375,-2.5,277.70
-79.375,-2.375,276.11
-79.375,-2.25,274.48
-79.375,-2.125,272.81
-79.375,-2.0,271.10
-79.375,-1.875,269.35
-79.375,-1.75,267.56
-79.375,-1.625,265.73
-79.375,-1.5,263.87
-79.375,-1.375,261.96
-79.375,-1.25,260.02
-79.375,-1.125,258.04
-79.375,-1.0,256.02
-79.375,-0.875,253.97
-79.375,-0.75,251.88
-79.375,-0.625,249.76
-79.375,-0.5,247.60
-79.375,-0.375,245.41
-79.375,-0.25,243.18
-79.375,-0.125,240.92
-79.375,0.0,238.63
-79.375,0.125,236.30
-79.375,0.25,233.94
-79.375,0.375,231.55
-79.375,0.5,229.12
-79.375,0.625,226.66
-79.375,0.75,224.16
-79.375,0.875,221.63
-79.375,1.0,219.05
-79.375,1.125,216.43
-79.375,1.25,213.77
-79.375,1.375,211.05
-79.375,1.5,208.29
-79.375,1.625,203.08
-79.375,1.75,197.80
-79.375,1.875,192.67
-79.375,2.0,187.68
-79.375,2.125,182.83
-79.375,2.25,178.10
-79.375,2.375,173.48
-79.375,2.5,167.06
-79.375,2.625,160.00
-79.375,2.75,153.67
-79.375,2.875,147.88
-79.375,3.0,142.51
-79.375,3.125,137.45
-79.375,3.25,132.62
-79.375,3.375,127.97
-79.375,3.5,123.46
-79.375,3.625,119.06
-79.375,3.75,114.75
-79.375,3.875,110.54
-79.375,4.0,106.42
-79.375,4.125,102.39
-79.375,4.25,98.45
-79.375,4.375,94.63
-79.375,4.5,90.92
-79.375,4.625,92.83
-79.375,4.75,95.58
-79.375,4.875,98.23
-79.375,5.0,100.77
-79.375,5.125,103.19
-79.375,5.25,105.50
-79.375,5.375,107.68
-79.375,5.5,109.74
-79.375,5.625,111.68
-79.375,5.75,113.51
-79.375,5.875,115.22
-79.375,6.0,116.82
-79.375,6.125,118.31
-79.375,6.25,119.70
-79.375,6.375,120.99
-79.375,6.5,122.19
-79.375,6.625,123.31
-79.375,6.75,124.33
-79.375,6.875,125.28
-79.375,7.0,126.15
-79.375,7.125,126.95
-79.375,7.25,127.68
-79.375,7.375,128.35
-79.375,7.5,128.95
-79.375,7.625,129.48
-79.375,7.75,129.96
-79.375,7.875,130.39
-79.375,8.0,130.75
-79.375,8.125,131.07
-79.375,8.25,131.33
-79.375,8.375,131.54
-79.375,8.5,131.69
-79.375,8.625,131.80
-79.375,8.75,131.86
-79.375,8.875,131.86
-79.375,9.0,131.82
-79.375,9.125,131.72
-79.375,9.25,131.57
-79.375,9.375,131.37
-79.375,9.5,131.12
-79.375,9.625,130.81
-79.375,9.75,130.44
-79.375,9.875,130.01
-79.375,10.0,129.52
-79.375,10.125,128.96
-79.375,10.25,128.34
-79.375,10.375,127.64
-79.375,10.5,126.87
-79.375,10.625,126.02
-79.375,10.75,125.08
-79.375,10.875,124.05
-79.375,11.0,123.04
-79.375,11.125,125.52
-79.375,11.25,128.11
-79.375,11.375,130.81
-79.375,11.5,133.63
-79.375,11.625,136.57
-79.375,11.75,139.64
-79.375,11.875,142.84
-79.375,12.0,146.19
-79.375,12.125,149.69
-79.375,12.25,153.34
-79.375,12.375,157.13
-79.375,12.5,161.08
-79.375,12.625,165.17
-79.375,12.75,169.39
-79.375,12.875,173.74
-79.375,13.0,178.19
-79.375,13.125,182.72
-79.375,13.25,187.30
-79.375,13.375,191.91
-79.375,13.5,196.52
-79.375,13.625,201.09
-79.375,13.75,205.60
-79.375,13.875,210.01
-79.25,-3.0,283.48
-79.25,-2.875,282.01
-79.25,-2.75,280.50
-79.25,-2.625,278.95
-79.25,-2.5,277.36
-79.25,-2.375,275.73
-79.25,-2.25,274.06
-79.25,-2.125,272.35
-79.25,-2.0,270.60
-79.25,-1.875,268.81
-79.25,-1.75,266.97
-79.25,-1.625,265.10
-79.25,-1.5,263.18
-79.25,-1.375,261.22
-79.25,-1.25,259.23
-79.25,-1.125,257.19
-79.25,-1.0,255.12
-79.25,-0.875,253.01
-79.25,-0.75,250.86
-79.25,-0.625,248.67
-79.25,-0.5,246.45
-79.25,-0.375,244.19
-79.25,-0.25,241.90
-79.25,-0.125,239.58
-79.25,0.0,237.22
-79.25,0.125,234.83
-79.25,0.25,232.41
-79.25,0.375,229.95
-79.25,0.5,227.46
-79.25,0.625,224.94
-79.25,0.75,222.38
-79.25,0.875,219.79
-79.25,1.0,217.16
-79.25,1.125,214.49
-79.25,1.25,211.78
-79.25,1.375,209.02
-79.25,1.5,205.36
-79.25,1.625,199.70
-79.25,1.75,194.22
-79.25,1.875,188.95
-79.25,2.0,183.87
-79.25,2.125,178.96
-79.25,2.25,174.21
-79.25,2.375,167.26
-79.25,2.5,159.41
-79.25,2.625,152.66
-79.25,2.75,146.72
-79.25,2.875,141.36
-79.25,3.0,136.41
-79.25,3.125,131.77
-79.25,3.25,127.34
-79.25,3.375,123.09
-79.25,3.5,118.96
-79.25,3.625,114.92
-79.25,3.75,110.98
-79.25,3.875,107.11
-79.25,4.0,103.32
-79.25,4.125,99.60
-79.25,4.25,95.97
-79.25,4.375,92.44
-79.25,4.5,88.99
-79.25,4.625,91.28
-79.25,4.75,93.89
-79.25,4.875,96.41
-79.25,5.0,98.83
-79.25,5.125,101.15
-79.25,5.25,103.37
-79.25,5.375,105.48
-79.25,5.5,107.47
-79.25,5.625,109.36
-79.25,5.75,111.14
-79.25,5.875,112.81
-79.25,6.0,114.38
-79.25,6.125,115.85
-79.25,6.25,117.22
-79.25,6.375,118.50
-79.25,6.5,119.69
-79.25,6.625,120.80
-79.25,6.75,121.82
-79.25,6.875,122.77
-79.25,7.0,123.64
-79.25,7.125,124.44
-79.25,7.25,125.17
-79.25,7.375,125.84
-79.25,7.5,126.44
-79.25,7.625,126.98
-79.25,7.75,127.46
-79.25,7.875,127.89
-79.25,8.0,128.25
-79.25,8.125,128.57
-79.25,8.25,128.83
-79.25,8.375,129.04
-79.25,8.5,129.19
-79.25,8.625,129.30
-79.25,8.75,129.35
-79.25,8.875,129.36
-79.25,9.0,129.31
-79.25,9.125,129.21
-79.25,9.25,129.05
-79.25,9.375,128.84
-79.25,9.5,128.58
-79.25,9.625,128.26
-79.25,9.75,127.88
-79.25,9.875,127.44
-79.25,10.0,126.94
-79.25,10.125,126.38
-79.25,10.25,125.74
-79.25,10.375,125.03
-79.25,10.5,124.25
-79.25,10.625,123.39
-79.25,10.75,122.45
-79.25,10.875,122.24
-79.25,11.0,124.66
-79.25,11.125,127.18
-79.25,11.25,129.80
-79.25,11.375,132.52
-79.25,11.5,135.34
-79.25,11.625,138.29
-79.25,11.75,141.35
-79.25,11.875,144.54
-79.25,12.0,147.86
-79.25,12.125,151.31
-79.25,12.25,154.90
-79.25,12.375,158.62
-79.25,12.5,162.46
-79.25,12.625,166.44
-79.25,12.75,170.52
-79.25,12.875,174.71
-79.25,13.0,178.99
-79.25,13.125,183.33
-79.25,13.25,187.72
-79.25,13.375,192.13
-79.25,13.5,196.53
-79.25,13.625,200.90
-79.25,13.75,205.22
-79.25,13.875,209.46
-79.125,-3.0,283.30
-79.125,-2.875,281.80
-79.125,-2.75,280.27
-79.125,-2.625,278.69
-79.125,-2.5,277.07
-79.125,-2.375,275.40
-79.125,-2.25,273.69
-79.125,-2.125,271.94
-79.125,-2.0,270.15
-79.125,-1.875,268.31
-79.125,-1.75,266.43
-79.125,-1.625,264.51
-79.125,-1.5,262.54
-79.125,-1.375,260.53
-79.125,-1.25,258.48
-79.125,-1.125,256.38
-79.125,-1.0,254.25
-79.125,-0.875,252.08
-79.125,-0.75,249.87
-79.125,-0.625,247.62
-79.125,-0.5,245.33
-79.125,-0.375,243.01
-79.125,-0.25,240.66
-79.125,-0.125,238.27
-79.125,0.0,235.84
-79.125,0.125,233.39
-79.125,0.25,230.90
-79.125,0.375,228.38
-79.125,0.5,225.83
-79.125,0.625,223.25
-79.125,0.75,220.64
-79.125,0.875,217.99
-79.125,1.0,215.31
-79.125,1.125,212.59
-79.125,1.25,209.84
-79.125,1.375,207.04
-79.125,1.5,202.05
-79.125,1.625,196.12
-79.125,1.75,190.45
-79.125,1.875,185.04
-79.125,2.0,179.87
-79.125,2.125,174.93
-79.125,2.25,167.08
-79.125,2.375,157.97
-79.125,2.5,150.65
-79.125,2.625,144.52
-79.125,2.75,139.20
-79.125,2.875,134.42
-79.125,3.0,130.01
-79.125,3.125,125.87
-79.125,3.25,121.91
-79.125,3.375,118.08
-79.125,3.5,114.35
-79.125,3.625,110.71
-79.125,3.75,107.12
-79.125,3.875,103.60
-79.125,4.0,100.14
-79.125,4.125,96.74
-79.125,4.25,93.40
-79.125,4.375,90.14
-79.125,4.5,87.26
-79.125,4.625,89.80
-79.125,4.75,92.28
-79.125,4.875,94.68
-79.125,5.0,97.00
-79.125,5.125,99.22
-79.125,5.25,101.35
-79.125,5.375,103.38
-79.125,5.5,105.31
-79.125,5.625,107.14
-79.125,5.75,108.87
-79.125,5.875,110.51
-79.125,6.0,112.04
-79.125,6.125,113.48
-79.125,6.25,114.84
-79.125,6.375,116.10
-79.125,6.5,117.28
-79.125,6.625,118.37
-79.125,6.75,119.39
-79.125,6.875,120.33
-79.125,7.0,121.20
-79.125,7.125,121.99
-79.125,7.25,122.72
-79.125,7.375,123.39
-79.125,7.5,123.99
-79.125,7.625,124.53
-79.125,7.75,125.02
-79.125,7.875,125.44
-79.125,8.0,125.81
-79.125,8.125,126.12
-79.125,8.25,126.39
-79.125,8.375,126.59
-79.125,8.5,126.75
-79.125,8.625,126.85
-79.125,8.75,126.90
-79.125,8.875,126.90
-79.125,9.0,126.85
-79.125,9.125,126.74
-79.125,9.25,126.58
-79.125,9.375,126.37
-79.125,9.5,126.10
-79.125,9.625,125.77
-79.125,9.75,125.38
-79.125,9.875,124.94
-79.125,10.0,124.43
-79.125,10.125,123.86
-79.125,10.25,123.21
-79.125,10.375,122.50
-79.125,10.5,121.71
