LON,LAT,GAP
-78.0,-1.5,258.99
-78.0,-1.0,248.48
-78.0,-0.5,237.00
-78.0,0.0,224.83
-78.0,0.5,212.32
-78.0,1.0,199.76
-78.0,1.5,130.90
-78.0,2.0,85.91
-78.0,2.5,64.66
-78.0,3.0,56.73
-78.0,3.5,73.93
-78.0,4.0,71.17
-78.0,4.5,77.26
-78.0,5.0,83.74
-78.0,5.5,89.59
-78.0,6.0,94.65
-78.0,6.5,98.85
-78.0,7.0,102.17
-78.0,7.5,104.62
-78.0,8.0,106.25
-78.0,8.5,107.06
-78.0,9.0,107.07
-78.0,9.5,106.26
-78.0,10.0,116.50
-78.0,10.5,126.67
-78.0,11.0,136.64
-78.0,11.5,147.52
-78.0,12.0,159.28
-78.0,12.5,171.81
-78.0,13.0,184.85
-78.0,13.5,198.04
-77.5,-3.0,285.52
-77.5,-2.5,278.10
-77.5,-2.0,269.35
-77.5,-1.5,259.13
-77.5,-1.0,247.42
-77.5,-0.5,234.40
-77.5,0.0,220.57
-77.5,0.5,206.53
-77.5,1.0,146.58
-77.5,1.5,74.17
-77.5,2.0,64.72
-77.5,2.5,49.45
-77.5,3.0,56.10
-77.5,3.5,61.88
-77.5,4.0,67.78
-77.5,4.5,73.58
-77.5,5.0,79.08
-77.5,5.5,84.11
-77.5,6.0,88.51
-77.5,6.5,92.22
-77.5,7.0,60.64
-77.5,7.5,97.42
-77.5,8.0,98.89
-77.5,8.5,99.62
-77.5,9.0,99.60
-77.5,9.5,106.71
-77.5,10.0,118.01
-77.5,10.5,129.54
-77.5,11.0,139.70
-77.5,11.5,150.62
-77.5,12.0,162.22
-77.5,12.5,174.35
-77.5,13.0,186.77
-77.5,13.5,199.20
-77.0,-3.0,287.96
-77.0,-2.5,280.90
-77.0,-2.0,271.83
-77.0,-1.5,260.84
-77.0,-1.0,247.72
-77.0,-0.5,232.67
-77.0,0.0,216.49
-77.0,0.5,191.18
-77.0,1.0,148.16
-77.0,1.5,94.66
-77.0,2.0,46.12
-77.0,2.5,46.82
-77.0,3.0,55.17
-77.0,3.5,50.49
-77.0,4.0,63.72
-77.0,4.5,58.17
-77.0,5.0,68.43
-77.0,5.5,78.47
-77.0,6.0,52.04
-77.0,6.5,66.69
-77.0,7.0,46.19
-77.0,7.5,77.91
-77.0,8.0,92.28
-77.0,8.5,86.80
-77.0,9.0,95.72
-77.0,9.5,106.15
-77.0,10.0,118.22
-77.0,10.5,131.64
-77.0,11.0,142.02
-77.0,11.5,153.07
-77.0,12.0,164.67
-77.0,12.5,176.62
-77.0,13.0,188.71
-77.0,13.5,200.68
-76.5,-3.0,288.53
-76.5,-2.5,283.92
-76.5,-2.0,276.29
-76.5,-1.5,264.77
-76.5,-1.0,250.09
-76.5,-0.5,232.16
-76.5,0.0,209.54
-76.5,0.5,176.97
-76.5,1.0,143.18
-76.5,1.5,113.04
-76.5,2.0,82.25
-76.5,2.5,58.73
-76.5,3.0,46.04
-76.5,3.5,34.44
-76.5,4.0,47.53
-76.5,4.5,33.72
-76.5,5.0,55.76
-76.5,5.5,54.70
-76.5,6.0,34.97
-76.5,6.5,43.14
-76.5,7.0,47.04
-76.5,7.5,66.32
-76.5,8.0,70.33
-76.5,8.5,64.37
-76.5,9.0,93.20
-76.5,9.5,103.96
-76.5,10.0,116.83
-76.5,10.5,131.87
-76.5,11.0,143.69
-76.5,11.5,155.01
-76.5,12.0,166.78
-76.5,12.5,178.78
-76.5,13.0,190.77
-76.5,13.5,202.53
-76.0,-3.0,289.58
-76.0,-2.5,285.05
-76.0,-2.0,279.97
-76.0,-1.5,271.97
-76.0,-1.0,256.01
-76.0,-0.5,233.34
-76.0,0.0,199.13
-76.0,0.5,164.56
-76.0,1.0,134.17
-76.0,1.5,109.06
-76.0,2.0,87.18
-76.0,2.5,65.30
-76.0,3.0,47.65
-76.0,3.5,36.72
-76.0,4.0,34.85
-76.0,4.5,31.92
-76.0,5.0,42.46
-76.0,5.5,40.24
-76.0,6.0,28.40
-76.0,6.5,33.05
-76.0,7.0,45.86
-76.0,7.5,45.79
-76.0,8.0,46.31
-76.0,8.5,75.86
-76.0,9.0,88.90
-76.0,9.5,99.69
-76.0,10.0,113.23
-76.0,10.5,130.01
-76.0,11.0,144.75
-76.0,11.5,156.52
-76.0,12.0,168.69
-76.0,12.5,180.97
-76.0,13.0,193.10
-76.0,13.5,204.84
-75.5,-3.0,291.10
-75.5,-2.5,286.73
-75.5,-2.0,281.82
-75.5,-1.5,276.26
-75.5,-1.0,268.73
-75.5,-0.5,236.60
-75.5,0.0,188.38
-75.5,0.5,147.25
-75.5,1.0,119.75
-75.5,1.5,99.57
-75.5,2.0,76.96
-75.5,2.5,63.13
-75.5,3.0,46.25
-75.5,3.5,39.93
-75.5,4.0,32.25
-75.5,4.5,21.26
-75.5,5.0,33.74
-75.5,5.5,27.20
-75.5,6.0,25.74
-75.5,6.5,23.83
-75.5,7.0,36.26
-75.5,7.5,31.72
-75.5,8.0,54.67
-75.5,8.5,62.21
-75.5,9.0,71.88
-75.5,9.5,92.71
-75.5,10.0,106.34
-75.5,10.5,125.05
-75.5,11.0,145.21
-75.5,11.5,157.66
-75.5,12.0,170.50
-75.5,12.5,183.34
-75.5,13.0,195.84
-75.5,13.5,207.73
-75.0,-3.0,293.10
-75.0,-2.5,288.97
-75.0,-2.0,284.31
-75.0,-1.5,279.03
-75.0,-1.0,270.29
-75.0,-0.5,258.72
-75.0,0.0,158.50
-75.0,0.5,115.79
-75.0,1.0,112.95
-75.0,1.5,106.62
-75.0,2.0,91.78
-75.0,2.5,68.63
-75.0,3.0,49.92
-75.0,3.5,37.38
-75.0,4.0,29.74
-75.0,4.5,22.81
-75.0,5.0,18.49
-75.0,5.5,22.10
-75.0,6.0,16.77
-75.0,6.5,25.41
-75.0,7.0,31.72
-75.0,7.5,40.77
-75.0,8.0,43.58
-75.0,8.5,56.05
-75.0,9.0,65.61
-75.0,9.5,62.52
-75.0,10.0,94.42
-75.0,10.5,113.75
-75.0,11.0,144.97
-75.0,11.5,158.44
-75.0,12.0,172.33
-75.0,12.5,186.08
-75.0,13.0,199.20
-75.0,13.5,211.40
-74.5,-3.0,295.54
-74.5,-2.5,291.73
-74.5,-2.0,287.44
-74.5,-1.5,281.05
-74.5,-1.0,272.05
-74.5,-0.5,261.48
-74.5,0.0,203.73
-74.5,0.5,161.30
-74.5,1.0,143.60
-74.5,1.5,129.08
-74.5,2.0,110.33
-74.5,2.5,68.00
-74.5,3.0,42.91
-74.5,3.5,37.28
-74.5,4.0,42.53
-74.5,4.5,20.40
-74.5,5.0,20.76
-74.5,5.5,25.95
-74.5,6.0,21.57
-74.5,6.5,21.90
-74.5,7.0,35.72
-74.5,7.5,37.19
-74.5,8.0,44.75
-74.5,8.5,64.83
-74.5,9.0,80.48
-74.5,9.5,86.39
-74.5,10.0,75.97
-74.5,10.5,88.55
-74.5,11.0,128.84
-74.5,11.5,158.82
-74.5,12.0,174.35
-74.5,12.5,189.49
-74.5,13.0,203.52
-74.5,13.5,216.11
-74.0,-3.0,297.80
-74.0,-2.5,294.68
-74.0,-2.0,290.38
-74.0,-1.5,283.44
-74.0,-1.0,275.39
-74.0,-0.5,266.05
-74.0,0.0,229.44
-74.0,0.5,195.99
-74.0,1.0,172.53
-74.0,1.5,152.65
-74.0,2.0,131.71
-74.0,2.5,68.42
-74.0,3.0,61.56
-74.0,3.5,55.17
-74.0,4.0,52.60
-74.0,4.5,42.57
-74.0,5.0,36.89
-74.0,5.5,31.16
-74.0,6.0,24.71
-74.0,6.5,31.91
-74.0,7.0,46.59
-74.0,7.5,54.45
-74.0,8.0,46.35
-74.0,8.5,79.34
-74.0,9.0,102.12
-74.0,9.5,102.27
-74.0,10.0,92.90
-74.0,10.5,77.06
-74.0,11.0,123.82
-74.0,11.5,158.67
-74.0,12.0,176.80
-74.0,12.5,194.06
-74.0,13.0,209.30
-74.0,13.5,222.27
-73.5,-3.0,299.79
-73.5,-2.5,296.68
-73.5,-2.0,291.51
-73.5,-1.5,285.70
-73.5,-1.0,279.22
-73.5,-0.5,267.87
-73.5,0.0,243.44
-73.5,0.5,219.48
-73.5,1.0,198.39
-73.5,1.5,177.81
-73.5,2.0,152.65
-73.5,2.5,118.82
-73.5,3.0,84.81
-73.5,3.5,74.42
-73.5,4.0,67.15
-73.5,4.5,53.43
-73.5,5.0,49.76
-73.5,5.5,38.26
-73.5,6.0,44.81
-73.5,6.5,42.41
-73.5,7.0,49.39
-73.5,7.5,81.83
-73.5,8.0,92.59
-73.5,8.5,115.44
-73.5,9.0,117.49
-73.5,9.5,116.83
-73.5,10.0,113.28
-73.5,10.5,96.67
-73.5,11.0,136.72
-73.5,11.5,157.65
-73.5,12.0,180.25
-73.5,12.5,200.77
-73.5,13.0,217.37
-73.5,13.5,230.37
-73.0,-3.0,301.58
-73.0,-2.5,297.53
-73.0,-2.0,292.97
-73.0,-1.5,287.97
-73.0,-1.0,282.26
-73.0,-0.5,269.82
-73.0,0.0,252.91
-73.0,0.5,236.43
-73.0,1.0,221.90
-73.0,1.5,207.34
-73.0,2.0,184.92
-73.0,2.5,130.49
-73.0,3.0,104.50
-73.0,3.5,107.26
-73.0,4.0,88.37
-73.0,4.5,74.37
-73.0,5.0,75.23
-73.0,5.5,47.16
-73.0,6.0,64.00
-73.0,6.5,73.33
-73.0,7.0,73.52
-73.0,7.5,104.83
-73.0,8.0,127.25
-73.0,8.5,132.39
-73.0,9.0,134.56
-73.0,9.5,134.18
-73.0,10.0,131.00
-73.0,10.5,123.88
-73.0,11.0,127.72
-73.0,11.5,154.68
-73.0,12.0,186.21
-73.0,12.5,211.71
-73.0,13.0,228.97
-73.0,13.5,240.96
-72.5,-3.0,301.94
-72.5,-2.5,298.09
-72.5,-2.0,293.89
-72.5,-1.5,289.33
-72.5,-1.0,284.26
-72.5,-0.5,272.25
-72.5,0.0,259.48
-72.5,0.5,247.01
-72.5,1.0,235.72
-72.5,1.5,225.99
-72.5,2.0,217.35
-72.5,2.5,208.71
-72.5,3.0,178.18
-72.5,3.5,159.68
-72.5,4.0,123.33
-72.5,4.5,109.20
-72.5,5.0,129.07
-72.5,5.5,93.50
-72.5,6.0,110.05
-72.5,6.5,89.67
-72.5,7.0,122.43
-72.5,7.5,139.53
-72.5,8.0,147.91
-72.5,8.5,152.16
-72.5,9.0,154.05
-72.5,9.5,154.17
-72.5,10.0,152.37
-72.5,10.5,147.50
-72.5,11.0,135.70
-72.5,11.5,144.91
-72.5,12.0,200.83
-72.5,12.5,231.18
-72.5,13.0,245.44
-72.5,13.5,254.24
-72.0,-3.0,302.56
-72.0,-2.5,299.00
-72.0,-2.0,295.17
-72.0,-1.5,291.06
-72.0,-1.0,284.79
-72.0,-0.5,274.94
-72.0,0.0,264.67
-72.0,0.5,254.60
-72.0,1.0,245.24
-72.0,1.5,236.92
-72.0,2.0,229.70
-72.0,2.5,223.51
-72.0,3.0,218.17
-72.0,3.5,209.16
-72.0,4.0,198.39
-72.0,4.5,191.62
-72.0,5.0,181.26
-72.0,5.5,173.32
-72.0,6.0,158.66
-72.0,6.5,107.10
-72.0,7.0,159.62
-72.0,7.5,168.80
-72.0,8.0,172.28
-72.0,8.5,174.09
-72.0,9.0,175.19
-72.0,9.5,175.91
-72.0,10.0,176.40
-72.0,10.5,176.71
-72.0,11.0,176.78
-72.0,11.5,175.54
-72.0,12.0,258.32
-72.0,12.5,261.54
-72.0,13.0,264.76
-72.0,13.5,267.99
-71.5,-3.0,303.45
-71.5,-2.5,300.20
-71.5,-2.0,296.73
-71.5,-1.5,293.05
-71.5,-1.0,286.22
-71.5,-0.5,277.96
-71.5,0.0,269.45
-71.5,0.5,261.09
-71.5,1.0,253.21
-71.5,1.5,246.05
-71.5,2.0,239.73
-71.5,2.5,234.25
-71.5,3.0,229.56
-71.5,3.5,225.57
-71.5,4.0,221.42
-71.5,4.5,213.88
-71.5,5.0,208.86
-71.5,5.5,205.41
-71.5,6.0,202.99
-71.5,6.5,200.81
-71.5,7.0,198.71
-71.5,7.5,197.52
-71.5,8.0,196.99
-71.5,8.5,196.66
-71.5,9.0,196.67
-71.5,9.5,197.87
-71.5,10.0,200.60
-71.5,10.5,206.09
-71.5,11.0,218.31
-71.5,11.5,250.69
-71.5,12.0,263.85
-71.5,12.5,266.49
-71.5,13.0,269.20
-71.5,13.5,271.95
-71.0,-3.0,303.60
-71.0,-2.5,300.51
-71.0,-2.0,297.24
-71.0,-1.5,293.42
-71.0,-1.0,286.66
-71.0,-0.5,279.53
-71.0,0.0,272.26
-71.0,0.5,265.08
-71.0,1.0,258.25
-71.0,1.5,251.93
-71.0,2.0,246.24
-71.0,2.5,241.20
-71.0,3.0,236.82
-71.0,3.5,233.05
-71.0,4.0,229.83
-71.0,4.5,227.12
-71.0,5.0,221.95
-71.0,5.5,217.91
-71.0,6.0,215.06
-71.0,6.5,213.11
-71.0,7.0,211.91
-71.0,7.5,211.37
-71.0,8.0,211.50
-71.0,8.5,211.84
-71.0,9.0,213.26
-71.0,9.5,216.09
-71.0,10.0,221.00
-71.0,10.5,229.37
-71.0,11.0,243.81
-71.0,11.5,267.14
-71.0,12.0,269.29
-71.0,12.5,271.37
-71.0,13.0,273.59
-71.0,13.5,275.90
-70.5,-3.0,303.80
-70.5,-2.5,300.91
-70.5,-2.0,297.87
-70.5,-1.5,293.46
-70.5,-1.0,287.49
-70.5,-0.5,281.27
-70.5,0.0,274.96
-70.5,0.5,268.73
-70.5,1.0,262.75
-70.5,1.5,257.17
-70.5,2.0,252.06
-70.5,2.5,247.49
-70.5,3.0,243.45
-70.5,3.5,239.96
-70.5,4.0,236.97
-70.5,4.5,234.46
-70.5,5.0,232.41
-70.5,5.5,229.24
-70.5,6.0,226.23
-70.5,6.5,224.20
-70.5,7.0,223.03
-70.5,7.5,222.65
-70.5,8.0,223.09
-70.5,8.5,224.44
-70.5,9.0,226.90
-70.5,9.5,230.83
-70.5,10.0,236.61
-70.5,10.5,245.30
-70.5,11.0,257.98
-70.5,11.5,271.59
-70.5,12.0,273.39
-70.5,12.5,275.32
-70.5,13.0,277.34
-70.5,13.5,279.45
-70.0,-3.0,304.17
-70.0,-2.5,301.46
-70.0,-2.0,298.64
-70.0,-1.5,293.89
-70.0,-1.0,288.58
-70.0,-0.5,283.10
-70.0,0.0,277.57
-70.0,0.5,272.11
-70.0,1.0,266.86
-70.0,1.5,261.91
-70.0,2.0,257.34
-70.0,2.5,253.21
-70.0,3.0,249.55
-70.0,3.5,246.35
-70.0,4.0,243.62
-70.0,4.5,241.34
-70.0,5.0,239.51
-70.0,5.5,238.12
-70.0,6.0,236.43
-70.0,6.5,234.44
-70.0,7.0,233.35
-70.0,7.5,233.13
-70.0,8.0,233.79
-70.0,8.5,235.44
-70.0,9.0,238.25
-70.0,9.5,242.50
-70.0,10.0,248.54
-70.0,10.5,256.82
-70.0,11.0,267.57
-70.0,11.5,275.68
-70.0,12.0,277.15
-70.0,12.5,278.77
-70.0,13.0,280.51
-70.0,13.5,282.35
-69.5,-3.0,304.66
-69.5,-2.5,302.14
-69.5,-2.0,299.14
-69.5,-1.5,294.59
-69.5,-1.0,289.84
-69.5,-0.5,284.99
-69.5,0.0,280.10
-69.5,0.5,275.29
-69.5,1.0,270.65
-69.5,1.5,266.25
-69.5,2.0,262.18
-69.5,2.5,258.47
-69.5,3.0,255.16
-69.5,3.5,252.27
-69.5,4.0,249.80
-69.5,4.5,247.76
-69.5,5.0,246.16
-69.5,5.5,244.99
-69.5,6.0,244.28
-69.5,6.5,243.80
-69.5,7.0,242.83
-69.5,7.5,242.73
-69.5,8.0,243.53
-69.5,8.5,245.32
-69.5,9.0,248.22
-69.5,9.5,252.40
-69.5,10.0,258.07
-69.5,10.5,265.38
-69.5,11.0,274.30
-69.5,11.5,279.03
-69.5,12.0,280.45
-69.5,12.5,281.99
-69.5,13.0,283.60
-69.5,13.5,285.18
-69.0,-3.0,305.27
-69.0,-2.5,302.92
-69.0,-2.0,299.60
-69.0,-1.5,295.48
-69.0,-1.0,291.23
-69.0,-0.5,286.90
-69.0,0.0,282.56
-69.0,0.5,278.30
-69.0,1.0,274.18
-69.0,1.5,270.27
-69.0,2.0,266.64
-69.0,2.5,263.32
-69.0,3.0,260.35
-69.0,3.5,257.76
-69.0,4.0,255.55
-69.0,4.5,253.75
-69.0,5.0,252.37
-69.0,5.5,251.41
-69.0,6.0,250.90
-69.0,6.5,250.88
-69.0,7.0,251.38
-69.0,7.5,251.43
-69.0,8.0,252.31
-69.0,8.5,254.11
-69.0,9.0,256.92
-69.0,9.5,260.85
-69.0,10.0,265.97
-69.0,10.5,272.31
-69.0,11.0,279.77
-69.0,11.5,282.18
-69.0,12.0,283.39
-69.0,12.5,284.72
-69.0,13.0,286.16
-69.0,13.5,287.67
-68.5,-3.0,305.96
-68.5,-2.5,303.78
-68.5,-2.0,300.25
-68.5,-1.5,296.52
-68.5,-1.0,292.69
-68.5,-0.5,288.82
-68.5,0.0,284.95
-68.5,0.5,281.15
-68.5,1.0,277.49
-68.5,1.5,274.01
-68.5,2.0,270.77
-68.5,2.5,267.81
-68.5,3.0,265.16
-68.5,3.5,262.85
-68.5,4.0,260.90
-68.5,4.5,259.32
-68.5,5.0,258.14
-68.5,5.5,257.37
-68.5,6.0,257.04
-68.5,6.5,257.17
-68.5,7.0,257.81
-68.5,7.5,259.01
-68.5,8.0,260.16
-68.5,8.5,261.90
-68.5,9.0,264.53
-68.5,9.5,268.11
-68.5,10.0,272.65
-68.5,10.5,278.12
-68.5,11.0,284.30
-68.5,11.5,285.19
-68.5,12.0,286.21
-68.5,12.5,287.36
-68.5,13.0,288.61
-68.5,13.5,289.95
-68.0,-3.0,306.73
-68.0,-2.5,304.34
-68.0,-2.0,301.05
-68.0,-1.5,297.67
-68.0,-1.0,294.21
-68.0,-0.5,290.73
-68.0,0.0,287.27
-68.0,0.5,283.88
-68.0,1.0,280.61
-68.0,1.5,277.51
-68.0,2.0,274.62
-68.0,2.5,271.99
-68.0,3.0,269.63
-68.0,3.5,267.58
-68.0,4.0,265.86
-68.0,4.5,264.50
-68.0,5.0,263.50
-68.0,5.5,262.90
-68.0,6.0,262.71
-68.0,6.5,262.97
-68.0,7.0,263.70
-68.0,7.5,264.95
-68.0,8.0,266.77
-68.0,8.5,268.80
-68.0,9.0,271.21
-68.0,9.5,274.42
-68.0,10.0,278.41
-68.0,10.5,283.13
-68.0,11.0,287.35
-68.0,11.5,288.06
-68.0,12.0,288.92
-68.0,12.5,289.90
-68.0,13.0,290.98
-68.0,13.5,292.16
-67.5,-3.0,307.55
-67.5,-2.5,304.97
-67.5,-2.0,301.96
-67.5,-1.5,298.88
-67.5,-1.0,295.75
-67.5,-0.5,292.61
-67.5,0.0,289.51
-67.5,0.5,286.48
-67.5,1.0,283.56
-67.5,1.5,280.79
-67.5,2.0,278.22
-67.5,2.5,275.88
-67.5,3.0,273.78
-67.5,3.5,271.98
-67.5,4.0,270.47
-67.5,4.5,269.30
-67.5,5.0,268.47
-67.5,5.5,268.01
-67.5,6.0,267.94
-67.5,6.5,268.28
-67.5,7.0,269.08
-67.5,7.5,270.34
-67.5,8.0,272.12
-67.5,8.5,274.43
-67.5,9.0,277.10
-67.5,9.5,279.95
-67.5,10.0,283.45
-67.5,10.5,287.53
-67.5,11.0,290.24
-67.5,11.5,290.80
-67.5,12.0,291.51
-67.5,12.5,292.33
-67.5,13.0,293.27
-67.5,13.5,294.30
